"","month(NEWDATE)","year(NEWDATE)","Salinity.x","Reference"
"14128",5,2003,28.2,2
"14129",9,2003,28.2,1
"14130",11,2003,28.2,1
"14131",12,2003,28.2,1
"14132",5,2004,28.2,6
"14133",11,2004,28.2,1
"14134",12,2004,28.2,3
"14135",1,2005,28.2,1
"14136",2,2005,28.2,1
"14137",3,2005,28.2,1
"14138",4,2005,28.2,3
"14139",7,2005,28.2,1
"14140",9,2005,28.2,1
"14141",10,2005,28.2,2
"14142",11,2005,28.2,1
"14143",4,2006,28.2,1
"14144",5,2006,28.2,3
"14145",6,2006,28.2,5
"14146",9,2006,28.2,3
"14147",10,2006,28.2,5
"14148",11,2006,28.2,1
"14149",12,2006,28.2,4
"14150",3,2007,28.2,1
"14151",4,2007,28.2,3
"14152",5,2007,28.2,2
"14153",6,2007,28.2,3
"14154",7,2007,28.2,1
"14155",8,2007,28.2,1
"14156",9,2007,28.2,2
"14157",2,2008,28.2,3
"14158",3,2008,28.2,4
"14159",4,2008,28.2,1
"14160",5,2008,28.2,1
"14161",9,2008,28.2,1
"14162",11,2008,28.2,1
"14163",2,2009,28.2,2
"14164",7,2009,28.2,1
"14165",8,2009,28.2,3
"14166",9,2009,28.2,2
"14167",10,2009,28.2,2
"14168",12,2009,28.2,1
"14169",3,2010,28.2,1
"14170",6,2010,28.2,3
"14171",7,2010,28.2,3
"14172",10,2010,28.2,1
"14173",11,2010,28.2,2
"14174",1,2011,28.2,3
"14175",2,2011,28.2,1
"14176",5,2011,28.2,1
"14177",6,2011,28.2,2
"14178",10,2011,28.2,1
"14179",11,2011,28.2,2
"14180",2,2012,28.2,1
"14181",7,2012,28.2,1
"14182",10,2012,28.2,1
"14183",1,2013,28.2,3
"14184",5,2013,28.2,2
"14185",7,2013,28.2,1
"14186",8,2013,28.2,1
"14187",11,2013,28.2,1
"14188",12,2013,28.2,3
"14189",1,2014,28.2,1
"14190",3,2014,28.2,2
"14191",7,2014,28.2,1
"14192",8,2014,28.2,1
"14193",9,2014,28.2,1
"14194",11,2014,28.2,2
"14195",12,2014,28.2,6
"14196",5,2015,28.2,2
"14197",6,2015,28.2,1
"14198",11,2015,28.2,1
"14199",1,2016,28.2,2
"14200",3,2016,28.2,3
"14201",4,2016,28.2,1
"14202",5,2016,28.2,1
"14203",8,2016,28.2,2
"14204",9,2016,28.2,1
"14205",11,2016,28.2,4
"14206",7,1996,28.3,2
"14207",8,1996,28.3,1
"14208",10,1996,28.3,1
"14209",11,1996,28.3,1
"14210",12,1996,28.3,1
"14211",4,1997,28.3,1
"14212",11,1997,28.3,1
"14213",12,1997,28.3,1
"14214",1,1999,28.3,1
"14215",4,1999,28.3,1
"14216",11,1999,28.3,2
"14217",12,1999,28.3,1
"14218",7,2000,28.3,1
"14219",11,2000,28.3,1
"14220",3,2001,28.3,1
"14221",10,2001,28.3,2
"14222",11,2001,28.3,1
"14223",1,2002,28.3,1
"14224",3,2002,28.3,3
"14225",5,2002,28.3,2
"14226",8,2002,28.3,1
"14227",10,2002,28.3,2
"14228",1,2003,28.3,1
"14229",4,2003,28.3,2
"14230",5,2003,28.3,1
"14231",6,2003,28.3,2
"14232",9,2003,28.3,1
"14233",10,2003,28.3,1
"14234",11,2003,28.3,9
"14235",1,2004,28.3,1
"14236",5,2004,28.3,2
"14237",6,2004,28.3,1
"14238",7,2004,28.3,5
"14239",12,2004,28.3,1
"14240",1,2005,28.3,1
"14241",3,2005,28.3,2
"14242",6,2005,28.3,1
"14243",7,2005,28.3,2
"14244",8,2005,28.3,1
"14245",9,2005,28.3,3
"14246",10,2005,28.3,2
"14247",11,2005,28.3,1
"14248",6,2006,28.3,2
"14249",7,2006,28.3,1
"14250",10,2006,28.3,3
"14251",12,2006,28.3,2
"14252",3,2007,28.3,1
"14253",4,2007,28.3,2
"14254",6,2007,28.3,1
"14255",12,2007,28.3,1
"14256",7,2008,28.3,1
"14257",8,2008,28.3,1
"14258",11,2008,28.3,3
"14259",12,2008,28.3,1
"14260",2,2009,28.3,1
"14261",4,2009,28.3,3
"14262",7,2009,28.3,1
"14263",9,2009,28.3,4
"14264",12,2009,28.3,1
"14265",6,2010,28.3,2
"14266",7,2010,28.3,2
"14267",11,2010,28.3,3
"14268",1,2011,28.3,4
"14269",5,2011,28.3,2
"14270",6,2011,28.3,2
"14271",10,2011,28.3,4
"14272",2,2012,28.3,2
"14273",7,2012,28.3,2
"14274",1,2013,28.3,1
"14275",8,2013,28.3,2
"14276",9,2013,28.3,2
"14277",10,2013,28.3,1
"14278",11,2013,28.3,3
"14279",12,2013,28.3,2
"14280",1,2014,28.3,1
"14281",3,2014,28.3,2
"14282",6,2014,28.3,2
"14283",7,2014,28.3,1
"14284",8,2014,28.3,1
"14285",10,2014,28.3,2
"14286",12,2014,28.3,3
"14287",4,2015,28.3,1
"14288",5,2015,28.3,1
"14289",6,2015,28.3,3
"14290",8,2015,28.3,2
"14291",10,2015,28.3,1
"14292",11,2015,28.3,3
"14293",12,2015,28.3,2
"14294",2,2016,28.3,1
"14295",3,2016,28.3,1
"14296",8,2016,28.3,3
"14297",9,2016,28.3,2
"14298",10,2016,28.3,4
"14299",11,2016,28.3,3
"14300",6,1996,28.4,1
"14301",7,1996,28.4,1
"14302",10,1996,28.4,1
"14303",12,1996,28.4,1
"14304",4,1997,28.4,1
"14305",5,1997,28.4,1
"14306",9,1997,28.4,1
"14307",12,1997,28.4,1
"14308",8,1998,28.4,1
"14309",11,1998,28.4,1
"14310",7,1999,28.4,1
"14311",8,1999,28.4,1
"14312",9,1999,28.4,2
"14313",10,1999,28.4,1
"14314",7,2000,28.4,1
"14315",8,2000,28.4,1
"14316",9,2000,28.4,1
"14317",1,2001,28.4,1
"14318",3,2001,28.4,2
"14319",4,2001,28.4,1
"14320",6,2001,28.4,1
"14321",1,2002,28.4,1
"14322",3,2002,28.4,1
"14323",4,2002,28.4,1
"14324",8,2002,28.4,1
"14325",10,2002,28.4,1
"14326",1,2003,28.4,1
"14327",2,2003,28.4,3
"14328",3,2003,28.4,2
"14329",5,2003,28.4,1
"14330",6,2003,28.4,2
"14331",9,2003,28.4,2
"14332",10,2003,28.4,1
"14333",11,2003,28.4,1
"14334",2,2004,28.4,1
"14335",4,2004,28.4,1
"14336",5,2004,28.4,4
"14337",6,2004,28.4,2
"14338",8,2004,28.4,1
"14339",9,2004,28.4,5
"14340",12,2004,28.4,3
"14341",1,2005,28.4,1
"14342",3,2005,28.4,2
"14343",6,2005,28.4,2
"14344",7,2005,28.4,1
"14345",8,2005,28.4,1
"14346",11,2005,28.4,3
"14347",1,2006,28.4,1
"14348",5,2006,28.4,2
"14349",7,2006,28.4,4
"14350",10,2006,28.4,3
"14351",3,2007,28.4,2
"14352",6,2007,28.4,1
"14353",8,2007,28.4,1
"14354",10,2007,28.4,2
"14355",1,2008,28.4,2
"14356",5,2008,28.4,1
"14357",8,2008,28.4,1
"14358",10,2008,28.4,2
"14359",11,2008,28.4,1
"14360",12,2008,28.4,1
"14361",2,2009,28.4,2
"14362",7,2009,28.4,1
"14363",8,2009,28.4,2
"14364",9,2009,28.4,2
"14365",10,2009,28.4,2
"14366",1,2010,28.4,1
"14367",5,2010,28.4,4
"14368",6,2010,28.4,4
"14369",7,2010,28.4,1
"14370",10,2010,28.4,1
"14371",11,2010,28.4,3
"14372",12,2010,28.4,1
"14373",1,2011,28.4,1
"14374",3,2011,28.4,1
"14375",4,2011,28.4,2
"14376",6,2011,28.4,2
"14377",9,2011,28.4,4
"14378",10,2011,28.4,1
"14379",1,2012,28.4,2
"14380",7,2012,28.4,1
"14381",8,2012,28.4,1
"14382",9,2012,28.4,2
"14383",10,2012,28.4,3
"14384",12,2012,28.4,2
"14385",5,2013,28.4,2
"14386",6,2013,28.4,1
"14387",7,2013,28.4,3
"14388",11,2013,28.4,7
"14389",12,2013,28.4,3
"14390",3,2014,28.4,5
"14391",9,2014,28.4,2
"14392",10,2014,28.4,8
"14393",4,2015,28.4,4
"14394",5,2015,28.4,1
"14395",10,2015,28.4,1
"14396",11,2015,28.4,6
"14397",12,2015,28.4,5
"14398",1,2016,28.4,2
"14399",2,2016,28.4,3
"14400",4,2016,28.4,7
"14401",5,2016,28.4,2
"14402",7,2016,28.4,1
"14403",8,2016,28.4,1
"14404",9,2016,28.4,1
"14405",10,2016,28.4,5
"14406",11,2016,28.4,2
"14407",12,2016,28.4,5
"14408",8,1996,28.5,1
"14409",9,1996,28.5,1
"14410",12,1996,28.5,1
"14411",2,1997,28.5,2
"14412",4,1997,28.5,1
"14413",5,1997,28.5,1
"14414",6,1997,28.5,1
"14415",9,1997,28.5,1
"14416",11,1997,28.5,2
"14417",12,1997,28.5,2
"14418",8,1998,28.5,1
"14419",2,1999,28.5,2
"14420",5,1999,28.5,1
"14421",7,1999,28.5,1
"14422",11,1999,28.5,1
"14423",3,2000,28.5,1
"14424",5,2000,28.5,1
"14425",6,2000,28.5,1
"14426",8,2000,28.5,2
"14427",9,2000,28.5,1
"14428",12,2000,28.5,1
"14429",4,2001,28.5,1
"14430",7,2001,28.5,1
"14431",8,2001,28.5,1
"14432",11,2001,28.5,1
"14433",1,2002,28.5,1
"14434",3,2002,28.5,1
"14435",4,2002,28.5,3
"14436",5,2002,28.5,1
"14437",9,2002,28.5,2
"14438",12,2002,28.5,4
"14439",2,2003,28.5,3
"14440",5,2003,28.5,1
"14441",10,2003,28.5,1
"14442",11,2003,28.5,3
"14443",3,2004,28.5,1
"14444",4,2004,28.5,1
"14445",5,2004,28.5,3
"14446",6,2004,28.5,1
"14447",8,2004,28.5,3
"14448",11,2004,28.5,3
"14449",1,2005,28.5,1
"14450",3,2005,28.5,1
"14451",6,2005,28.5,1
"14452",7,2005,28.5,2
"14453",8,2005,28.5,2
"14454",10,2005,28.5,2
"14455",11,2005,28.5,3
"14456",12,2005,28.5,4
"14457",1,2006,28.5,4
"14458",4,2006,28.5,1
"14459",6,2006,28.5,2
"14460",10,2006,28.5,3
"14461",2,2007,28.5,2
"14462",3,2007,28.5,3
"14463",6,2007,28.5,2
"14464",8,2007,28.5,1
"14465",1,2008,28.5,6
"14466",2,2008,28.5,2
"14467",3,2008,28.5,1
"14468",10,2008,28.5,5
"14469",11,2008,28.5,1
"14470",12,2008,28.5,2
"14471",2,2009,28.5,2
"14472",5,2009,28.5,2
"14473",7,2009,28.5,12
"14474",8,2009,28.5,4
"14475",9,2009,28.5,1
"14476",12,2009,28.5,1
"14477",2,2010,28.5,1
"14478",6,2010,28.5,4
"14479",7,2010,28.5,2
"14480",9,2010,28.5,3
"14481",10,2010,28.5,5
"14482",11,2010,28.5,1
"14483",1,2011,28.5,1
"14484",3,2011,28.5,2
"14485",4,2011,28.5,1
"14486",7,2011,28.5,1
"14487",8,2011,28.5,2
"14488",10,2011,28.5,2
"14489",11,2011,28.5,4
"14490",7,2012,28.5,2
"14491",12,2012,28.5,1
"14492",1,2013,28.5,1
"14493",3,2013,28.5,2
"14494",5,2013,28.5,1
"14495",9,2013,28.5,2
"14496",10,2013,28.5,1
"14497",11,2013,28.5,5
"14498",12,2013,28.5,2
"14499",3,2014,28.5,3
"14500",5,2014,28.5,2
"14501",6,2014,28.5,3
"14502",7,2014,28.5,1
"14503",10,2014,28.5,1
"14504",2,2015,28.5,1
"14505",1,2016,28.5,1
"14506",2,2016,28.5,2
"14507",5,2016,28.5,3
"14508",6,2016,28.5,2
"14509",8,2016,28.5,3
"14510",10,2016,28.5,2
"14511",11,2016,28.5,1
"14512",7,1996,28.6,1
"14513",9,1996,28.6,1
"14514",10,1996,28.6,1
"14515",12,1996,28.6,1
"14516",4,1997,28.6,1
"14517",6,1997,28.6,1
"14518",9,1997,28.6,1
"14519",10,1997,28.6,1
"14520",10,1998,28.6,1
"14521",12,1998,28.6,1
"14522",4,1999,28.6,1
"14523",5,1999,28.6,1
"14524",11,1999,28.6,2
"14525",2,2000,28.6,3
"14526",3,2000,28.6,1
"14527",2,2001,28.6,3
"14528",5,2001,28.6,1
"14529",6,2001,28.6,1
"14530",8,2001,28.6,1
"14531",9,2001,28.6,1
"14532",11,2001,28.6,2
"14533",12,2001,28.6,3
"14534",2,2002,28.6,1
"14535",5,2002,28.6,2
"14536",8,2002,28.6,2
"14537",9,2002,28.6,1
"14538",11,2002,28.6,2
"14539",12,2002,28.6,2
"14540",4,2003,28.6,1
"14541",6,2003,28.6,1
"14542",10,2003,28.6,3
"14543",11,2003,28.6,2
"14544",12,2003,28.6,1
"14545",9,2004,28.6,1
"14546",11,2004,28.6,1
"14547",12,2004,28.6,2
"14548",1,2005,28.6,4
"14549",4,2005,28.6,1
"14550",7,2005,28.6,2
"14551",9,2005,28.6,1
"14552",11,2005,28.6,3
"14553",1,2006,28.6,4
"14554",3,2006,28.6,1
"14555",6,2006,28.6,2
"14556",7,2006,28.6,2
"14557",10,2006,28.6,1
"14558",6,2007,28.6,1
"14559",8,2007,28.6,1
"14560",1,2008,28.6,1
"14561",2,2008,28.6,1
"14562",3,2008,28.6,2
"14563",5,2008,28.6,2
"14564",7,2008,28.6,5
"14565",12,2008,28.6,1
"14566",3,2009,28.6,1
"14567",7,2009,28.6,1
"14568",8,2009,28.6,3
"14569",9,2009,28.6,1
"14570",1,2010,28.6,2
"14571",5,2010,28.6,2
"14572",6,2010,28.6,4
"14573",7,2010,28.6,3
"14574",9,2010,28.6,1
"14575",10,2010,28.6,3
"14576",3,2011,28.6,4
"14577",10,2011,28.6,1
"14578",1,2012,28.6,3
"14579",2,2012,28.6,1
"14580",3,2012,28.6,2
"14581",4,2012,28.6,1
"14582",9,2012,28.6,2
"14583",10,2012,28.6,3
"14584",2,2013,28.6,2
"14585",4,2013,28.6,3
"14586",5,2013,28.6,3
"14587",6,2013,28.6,2
"14588",2,2014,28.6,2
"14589",3,2014,28.6,4
"14590",4,2014,28.6,4
"14591",6,2014,28.6,1
"14592",7,2014,28.6,1
"14593",10,2014,28.6,1
"14594",1,2015,28.6,1
"14595",5,2015,28.6,1
"14596",8,2015,28.6,2
"14597",10,2015,28.6,1
"14598",11,2015,28.6,4
"14599",1,2016,28.6,6
"14600",2,2016,28.6,1
"14601",4,2016,28.6,1
"14602",5,2016,28.6,2
"14603",6,2016,28.6,4
"14604",7,2016,28.6,1
"14605",8,2016,28.6,2
"14606",9,2016,28.6,2
"14607",11,2016,28.6,1
"14608",12,2016,28.6,2
"14609",7,1996,28.7,1
"14610",10,1996,28.7,1
"14611",2,1997,28.7,1
"14612",6,1997,28.7,2
"14613",8,1997,28.7,2
"14614",11,1997,28.7,1
"14615",12,1997,28.7,1
"14616",1,1998,28.7,1
"14617",7,1998,28.7,3
"14618",10,1998,28.7,1
"14619",5,1999,28.7,2
"14620",11,1999,28.7,1
"14621",8,2000,28.7,2
"14622",9,2000,28.7,1
"14623",10,2000,28.7,2
"14624",11,2000,28.7,1
"14625",2,2001,28.7,3
"14626",3,2001,28.7,1
"14627",5,2001,28.7,1
"14628",7,2001,28.7,3
"14629",8,2001,28.7,1
"14630",11,2001,28.7,2
"14631",2,2002,28.7,1
"14632",3,2002,28.7,3
"14633",6,2002,28.7,1
"14634",7,2002,28.7,1
"14635",8,2002,28.7,1
"14636",9,2002,28.7,3
"14637",10,2002,28.7,3
"14638",1,2003,28.7,1
"14639",4,2003,28.7,1
"14640",7,2003,28.7,1
"14641",10,2003,28.7,1
"14642",1,2004,28.7,3
"14643",2,2004,28.7,1
"14644",4,2004,28.7,1
"14645",5,2004,28.7,2
"14646",8,2004,28.7,2
"14647",1,2005,28.7,2
"14648",2,2005,28.7,1
"14649",3,2005,28.7,1
"14650",5,2005,28.7,1
"14651",6,2005,28.7,1
"14652",7,2005,28.7,1
"14653",10,2005,28.7,5
"14654",3,2006,28.7,1
"14655",4,2006,28.7,1
"14656",6,2006,28.7,2
"14657",11,2006,28.7,3
"14658",1,2007,28.7,5
"14659",4,2007,28.7,1
"14660",6,2007,28.7,2
"14661",8,2007,28.7,1
"14662",9,2007,28.7,1
"14663",11,2007,28.7,1
"14664",1,2008,28.7,2
"14665",2,2008,28.7,3
"14666",3,2008,28.7,1
"14667",5,2008,28.7,1
"14668",11,2008,28.7,2
"14669",2,2009,28.7,5
"14670",3,2009,28.7,2
"14671",4,2009,28.7,1
"14672",5,2009,28.7,1
"14673",7,2009,28.7,1
"14674",8,2009,28.7,3
"14675",10,2009,28.7,3
"14676",12,2009,28.7,1
"14677",5,2010,28.7,1
"14678",9,2010,28.7,1
"14679",8,2011,28.7,1
"14680",9,2011,28.7,1
"14681",10,2011,28.7,1
"14682",11,2011,28.7,2
"14683",1,2012,28.7,3
"14684",2,2012,28.7,2
"14685",3,2012,28.7,1
"14686",4,2012,28.7,1
"14687",7,2012,28.7,6
"14688",8,2012,28.7,1
"14689",4,2013,28.7,1
"14690",5,2013,28.7,3
"14691",10,2013,28.7,3
"14692",11,2013,28.7,3
"14693",12,2013,28.7,1
"14694",1,2014,28.7,1
"14695",3,2014,28.7,2
"14696",8,2014,28.7,1
"14697",12,2014,28.7,1
"14698",1,2015,28.7,1
"14699",4,2015,28.7,2
"14700",10,2015,28.7,3
"14701",11,2015,28.7,1
"14702",2,2016,28.7,1
"14703",5,2016,28.7,1
"14704",6,2016,28.7,3
"14705",7,2016,28.7,4
"14706",8,2016,28.7,2
"14707",9,2016,28.7,1
"14708",10,2016,28.7,3
"14709",11,2016,28.7,4
"14710",12,2016,28.7,2
"14711",6,1996,28.8,1
"14712",7,1996,28.8,1
"14713",10,1996,28.8,2
"14714",2,1997,28.8,1
"14715",8,1997,28.8,1
"14716",11,1998,28.8,1
"14717",1,1999,28.8,1
"14718",11,1999,28.8,1
"14719",6,2000,28.8,2
"14720",8,2000,28.8,2
"14721",1,2001,28.8,1
"14722",2,2001,28.8,1
"14723",3,2001,28.8,5
"14724",7,2001,28.8,2
"14725",10,2001,28.8,1
"14726",2,2002,28.8,1
"14727",3,2002,28.8,1
"14728",6,2002,28.8,1
"14729",7,2002,28.8,1
"14730",8,2002,28.8,6
"14731",9,2002,28.8,4
"14732",10,2002,28.8,2
"14733",3,2003,28.8,3
"14734",10,2003,28.8,2
"14735",6,2004,28.8,1
"14736",8,2004,28.8,5
"14737",12,2004,28.8,6
"14738",4,2005,28.8,2
"14739",6,2005,28.8,1
"14740",7,2005,28.8,3
"14741",8,2005,28.8,1
"14742",10,2005,28.8,10
"14743",3,2006,28.8,5
"14744",4,2006,28.8,4
"14745",6,2006,28.8,1
"14746",11,2006,28.8,2
"14747",12,2006,28.8,3
"14748",1,2007,28.8,3
"14749",11,2007,28.8,2
"14750",1,2008,28.8,2
"14751",2,2008,28.8,1
"14752",3,2008,28.8,1
"14753",5,2008,28.8,1
"14754",10,2008,28.8,3
"14755",12,2008,28.8,2
"14756",2,2009,28.8,4
"14757",3,2009,28.8,1
"14758",8,2009,28.8,6
"14759",9,2009,28.8,1
"14760",11,2009,28.8,4
"14761",12,2009,28.8,1
"14762",4,2010,28.8,2
"14763",7,2010,28.8,1
"14764",9,2010,28.8,3
"14765",1,2011,28.8,8
"14766",3,2011,28.8,3
"14767",5,2011,28.8,2
"14768",7,2011,28.8,1
"14769",9,2011,28.8,1
"14770",10,2011,28.8,1
"14771",3,2012,28.8,1
"14772",4,2012,28.8,1
"14773",5,2012,28.8,1
"14774",6,2012,28.8,2
"14775",7,2012,28.8,4
"14776",10,2012,28.8,1
"14777",1,2013,28.8,2
"14778",4,2013,28.8,1
"14779",5,2013,28.8,4
"14780",7,2013,28.8,2
"14781",9,2013,28.8,1
"14782",10,2013,28.8,2
"14783",11,2013,28.8,1
"14784",3,2014,28.8,2
"14785",5,2014,28.8,1
"14786",6,2014,28.8,2
"14787",7,2014,28.8,2
"14788",8,2014,28.8,4
"14789",12,2014,28.8,3
"14790",1,2015,28.8,2
"14791",5,2015,28.8,1
"14792",10,2015,28.8,1
"14793",11,2015,28.8,2
"14794",12,2015,28.8,2
"14795",1,2016,28.8,3
"14796",2,2016,28.8,1
"14797",5,2016,28.8,1
"14798",6,2016,28.8,3
"14799",7,2016,28.8,1
"14800",8,2016,28.8,3
"14801",10,2016,28.8,1
"14802",11,2016,28.8,3
"14803",8,1996,28.9,1
"14804",12,1996,28.9,1
"14805",1,1997,28.9,2
"14806",5,1997,28.9,1
"14807",6,1997,28.9,1
"14808",9,1998,28.9,1
"14809",12,1998,28.9,1
"14810",5,1999,28.9,1
"14811",8,2000,28.9,1
"14812",2,2001,28.9,1
"14813",5,2001,28.9,1
"14814",7,2001,28.9,2
"14815",8,2001,28.9,1
"14816",11,2001,28.9,1
"14817",12,2001,28.9,3
"14818",1,2002,28.9,2
"14819",3,2002,28.9,3
"14820",4,2002,28.9,1
"14821",5,2002,28.9,4
"14822",8,2002,28.9,1
"14823",9,2002,28.9,1
"14824",11,2002,28.9,1
"14825",12,2002,28.9,2
"14826",1,2003,28.9,5
"14827",3,2003,28.9,1
"14828",4,2003,28.9,1
"14829",11,2003,28.9,7
"14830",1,2004,28.9,4
"14831",2,2004,28.9,1
"14832",4,2004,28.9,1
"14833",5,2004,28.9,3
"14834",6,2004,28.9,1
"14835",8,2004,28.9,3
"14836",10,2004,28.9,1
"14837",3,2005,28.9,2
"14838",6,2005,28.9,1
"14839",8,2005,28.9,4
"14840",10,2005,28.9,1
"14841",12,2005,28.9,2
"14842",1,2006,28.9,1
"14843",6,2006,28.9,1
"14844",7,2006,28.9,3
"14845",9,2006,28.9,1
"14846",10,2006,28.9,1
"14847",11,2006,28.9,3
"14848",12,2006,28.9,4
"14849",1,2007,28.9,3
"14850",7,2007,28.9,2
"14851",10,2007,28.9,1
"14852",11,2007,28.9,1
"14853",12,2007,28.9,1
"14854",1,2008,28.9,1
"14855",4,2008,28.9,3
"14856",5,2008,28.9,4
"14857",10,2008,28.9,4
"14858",2,2009,28.9,1
"14859",5,2009,28.9,2
"14860",9,2009,28.9,4
"14861",12,2009,28.9,1
"14862",1,2010,28.9,2
"14863",9,2010,28.9,4
"14864",10,2010,28.9,1
"14865",1,2011,28.9,1
"14866",3,2011,28.9,1
"14867",4,2011,28.9,1
"14868",6,2011,28.9,2
"14869",9,2011,28.9,1
"14870",10,2011,28.9,4
"14871",11,2011,28.9,1
"14872",3,2012,28.9,1
"14873",4,2012,28.9,2
"14874",5,2012,28.9,1
"14875",6,2012,28.9,1
"14876",7,2012,28.9,5
"14877",8,2012,28.9,1
"14878",10,2012,28.9,2
"14879",11,2012,28.9,1
"14880",12,2012,28.9,2
"14881",5,2013,28.9,3
"14882",6,2013,28.9,2
"14883",9,2013,28.9,3
"14884",10,2013,28.9,9
"14885",11,2013,28.9,3
"14886",12,2013,28.9,1
"14887",5,2014,28.9,1
"14888",6,2014,28.9,5
"14889",12,2014,28.9,5
"14890",2,2015,28.9,1
"14891",3,2015,28.9,1
"14892",5,2015,28.9,1
"14893",11,2015,28.9,3
"14894",12,2015,28.9,3
"14895",1,2016,28.9,6
"14896",2,2016,28.9,1
"14897",5,2016,28.9,1
"14898",6,2016,28.9,3
"14899",7,2016,28.9,2
"14900",8,2016,28.9,1
"14901",10,2016,28.9,1
"14902",11,2016,28.9,1
"14903",12,2016,28.9,2
"14904",6,1996,29,1
"14905",7,1996,29,2
"14906",9,1996,29,3
"14907",11,1996,29,3
"14908",12,1996,29,1
"14909",3,1997,29,2
"14910",4,1997,29,1
"14911",12,1997,29,1
"14912",9,1998,29,1
"14913",10,1999,29,1
"14914",12,1999,29,1
"14915",3,2000,29,1
"14916",6,2000,29,1
"14917",8,2000,29,1
"14918",9,2000,29,2
"14919",12,2000,29,2
"14920",2,2001,29,2
"14921",5,2001,29,1
"14922",7,2001,29,2
"14923",8,2001,29,4
"14924",9,2001,29,2
"14925",10,2001,29,1
"14926",11,2001,29,2
"14927",2,2002,29,1
"14928",3,2002,29,3
"14929",5,2002,29,2
"14930",8,2002,29,1
"14931",9,2002,29,1
"14932",10,2002,29,1
"14933",11,2002,29,2
"14934",1,2003,29,4
"14935",2,2003,29,5
"14936",3,2003,29,1
"14937",4,2003,29,2
"14938",5,2003,29,1
"14939",7,2003,29,2
"14940",12,2003,29,1
"14941",1,2004,29,1
"14942",3,2004,29,2
"14943",5,2004,29,3
"14944",8,2004,29,8
"14945",9,2004,29,9
"14946",10,2004,29,1
"14947",2,2005,29,2
"14948",3,2005,29,1
"14949",4,2005,29,1
"14950",6,2005,29,1
"14951",8,2005,29,4
"14952",10,2005,29,1
"14953",11,2005,29,2
"14954",12,2005,29,2
"14955",1,2006,29,1
"14956",7,2006,29,1
"14957",8,2006,29,5
"14958",10,2006,29,2
"14959",12,2006,29,3
"14960",1,2007,29,2
"14961",6,2007,29,1
"14962",11,2007,29,1
"14963",5,2008,29,1
"14964",10,2008,29,2
"14965",12,2008,29,1
"14966",1,2009,29,2
"14967",2,2009,29,2
"14968",5,2009,29,1
"14969",9,2009,29,3
"14970",11,2009,29,5
"14971",2,2010,29,2
"14972",7,2010,29,2
"14973",9,2010,29,2
"14974",11,2010,29,1
"14975",12,2010,29,1
"14976",1,2011,29,2
"14977",2,2011,29,4
"14978",4,2011,29,2
"14979",6,2011,29,3
"14980",8,2011,29,2
"14981",10,2011,29,2
"14982",11,2011,29,2
"14983",3,2012,29,2
"14984",4,2012,29,1
"14985",5,2012,29,1
"14986",6,2012,29,1
"14987",7,2012,29,2
"14988",10,2012,29,2
"14989",11,2012,29,4
"14990",12,2012,29,2
"14991",1,2013,29,2
"14992",4,2013,29,4
"14993",5,2013,29,4
"14994",8,2013,29,5
"14995",9,2013,29,1
"14996",10,2013,29,4
"14997",11,2013,29,2
"14998",12,2013,29,4
"14999",1,2014,29,3
"15000",3,2014,29,1
"15001",8,2014,29,1
"15002",9,2014,29,1
"15003",12,2014,29,2
"15004",2,2015,29,2
"15005",3,2015,29,4
"15006",7,2015,29,1
"15007",11,2015,29,1
"15008",12,2015,29,4
"15009",1,2016,29,1
"15010",2,2016,29,1
"15011",7,2016,29,2
"15012",8,2016,29,2
"15013",10,2016,29,1
"15014",9,1996,29.1,3
"15015",11,1996,29.1,1
"15016",1,1997,29.1,1
"15017",2,1997,29.1,1
"15018",9,1997,29.1,2
"15019",10,1997,29.1,3
"15020",11,1997,29.1,1
"15021",11,1998,29.1,1
"15022",1,1999,29.1,1
"15023",7,1999,29.1,1
"15024",10,1999,29.1,1
"15025",11,1999,29.1,1
"15026",1,2001,29.1,2
"15027",2,2001,29.1,2
"15028",3,2001,29.1,1
"15029",4,2001,29.1,3
"15030",6,2001,29.1,1
"15031",7,2001,29.1,1
"15032",8,2001,29.1,3
"15033",9,2001,29.1,1
"15034",1,2002,29.1,1
"15035",2,2002,29.1,3
"15036",3,2002,29.1,1
"15037",4,2002,29.1,1
"15038",10,2002,29.1,1
"15039",11,2002,29.1,1
"15040",2,2003,29.1,5
"15041",3,2003,29.1,2
"15042",4,2003,29.1,3
"15043",5,2003,29.1,1
"15044",10,2003,29.1,1
"15045",12,2003,29.1,3
"15046",1,2004,29.1,3
"15047",3,2004,29.1,3
"15048",4,2004,29.1,1
"15049",5,2004,29.1,3
"15050",6,2004,29.1,3
"15051",8,2004,29.1,5
"15052",10,2004,29.1,3
"15053",11,2004,29.1,2
"15054",2,2005,29.1,1
"15055",3,2005,29.1,4
"15056",6,2005,29.1,1
"15057",7,2005,29.1,1
"15058",8,2005,29.1,3
"15059",9,2005,29.1,1
"15060",10,2005,29.1,6
"15061",3,2006,29.1,2
"15062",6,2006,29.1,3
"15063",7,2006,29.1,2
"15064",8,2006,29.1,6
"15065",11,2006,29.1,2
"15066",12,2006,29.1,4
"15067",1,2007,29.1,4
"15068",4,2007,29.1,1
"15069",5,2007,29.1,2
"15070",6,2007,29.1,1
"15071",8,2007,29.1,1
"15072",10,2007,29.1,3
